user_id,age,gender,location,channel_name,category,channel_followers,channel_total_likes,channel_total_shares,channel_total_reposts,user_rating,watch_time_sec,interaction_score,last_watch_date
U379,37,Female,HCM,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,5,308,0.935,11/22/2025
U379,37,Female,HCM,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,4,74,0.755,11/16/2025
U379,37,Female,HCM,@music_trending_vn,Music,3625739,37471871,393496,157398,2,8,0.212,11/3/2025
U379,37,Female,HCM,@khoapug,Travel,5137163,54857798,1496626,598650,5,259,0.928,11/4/2025
U379,37,Female,HCM,@meo_map_u,Pets,2479906,52474387,953522,381408,1,6,0.34,11/23/2025
U379,37,Female,HCM,@gym_motivation,Health,2507999,53077938,1028534,411413,5,282,0.916,11/11/2025
U380,45,Male,Hanoi,@lichsu_vietnam,Education,1877074,39076903,832885,333154,3,35,0.606,11/19/2025
U380,45,Male,Hanoi,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,3,42,0.537,11/4/2025
U380,45,Male,Hanoi,@rapviet_official,Music,6552724,98021789,2469675,987870,4,68,0.764,11/12/2025
U380,45,Male,Hanoi,@chanhtuoireview,Travel,2721741,37674505,775053,310021,2,7,0.178,11/16/2025
U380,45,Male,Hanoi,@vtv24news,News,4412462,91404582,1957404,782961,2,10,0.108,11/30/2025
U380,45,Male,Hanoi,@beduy_food,Food,2796437,44839552,1184534,473813,3,45,0.564,11/8/2025
U380,45,Male,Hanoi,@mixigaming,Gaming,7290837,112133680,1820871,728348,4,166,0.794,11/26/2025
U380,45,Male,Hanoi,@checkin_vietnam,Travel,3189533,39182714,939562,375824,4,152,0.778,11/29/2025
U380,45,Male,Hanoi,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,4,76,0.786,11/27/2025
U381,35,Male,Hanoi,@nauan_cung_toi,Food,1843898,20850579,485528,194211,4,137,0.74,12/1/2025
U381,35,Male,Hanoi,@giadinh_cam,Vlog,3388037,42069510,868121,347248,5,269,0.934,11/22/2025
U381,35,Male,Hanoi,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,3,39,0.544,11/25/2025
U381,35,Male,Hanoi,@tips_congnghe,Tech,1963008,36500796,947262,378904,1,19,0.079,11/4/2025
U381,35,Male,Hanoi,@hanoi_foodie,Food,2616265,30523892,895688,358275,5,202,0.857,11/23/2025
U381,35,Male,Hanoi,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,3,33,0.427,11/14/2025
U381,35,Male,Hanoi,@vtv24news,News,4412462,91404582,1957404,782961,5,295,0.889,11/27/2025
U381,35,Male,Hanoi,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,2,12,0.39,11/2/2025
U381,35,Male,Hanoi,@localbrand_vn,Fashion,2109811,43162485,824651,329860,4,70,0.782,11/25/2025
U381,35,Male,Hanoi,@bacsi_chinhminh,Health,3604597,87810243,2039008,815603,3,52,0.525,11/3/2025
U381,35,Male,Hanoi,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,4,64,0.661,11/7/2025
U381,35,Male,Hanoi,@beduy_food,Food,2796437,44839552,1184534,473813,4,99,0.765,11/21/2025
U381,35,Male,Hanoi,@bongda_plus,Sports,4233678,60654861,1147015,458806,4,170,0.818,11/1/2025
U381,35,Male,Hanoi,@changmakeup,Beauty,5054786,53112097,1508819,603527,3,50,0.555,11/12/2025
U382,55,Female,HaiPhong,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,3,52,0.551,11/1/2025
U382,55,Female,HaiPhong,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,5,239,0.919,11/5/2025
U382,55,Female,HaiPhong,@khoapug,Travel,5137163,54857798,1496626,598650,4,131,0.697,11/7/2025
U382,55,Female,HaiPhong,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,3,47,0.6,11/2/2025
U382,55,Female,HaiPhong,@streamer_virus,Gaming,5790901,120692209,2499161,999664,4,179,0.738,11/30/2025
U382,55,Female,HaiPhong,@ciin_dance,Dance,4416257,81453937,1378244,551297,4,62,0.822,11/14/2025
U382,55,Female,HaiPhong,@schannel,Review,4383898,46711815,1228894,491557,4,88,0.747,11/2/2025
U382,55,Female,HaiPhong,@yoga_tainha,Health,2128204,49993668,1213763,485505,4,63,0.76,11/15/2025
U382,55,Female,HaiPhong,@hongocha,Music,6074570,95811027,1603990,641596,3,55,0.451,11/27/2025
U383,54,Female,HaiPhong,@duytham,Tech,5390827,61607220,1121879,448751,3,41,0.632,11/13/2025
U383,54,Female,HaiPhong,@localbrand_vn,Fashion,2109811,43162485,824651,329860,3,34,0.543,12/1/2025
U383,54,Female,HaiPhong,@ielts_fighter,Education,2452160,57941501,598588,239435,1,24,0.032,11/22/2025
U383,54,Female,HaiPhong,@khoapug,Travel,5137163,54857798,1496626,598650,3,53,0.445,11/12/2025
U383,54,Female,HaiPhong,@hongocha,Music,6074570,95811027,1603990,641596,2,15,0.018,11/6/2025
U383,54,Female,HaiPhong,@vtv24news,News,4412462,91404582,1957404,782961,1,14,0.378,11/12/2025
U383,54,Female,HaiPhong,@beduy_food,Food,2796437,44839552,1184534,473813,5,324,0.908,11/13/2025
U383,54,Female,HaiPhong,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,5,554,0.957,11/13/2025
U383,54,Female,HaiPhong,@netflix_vn,Movie,5523782,119424477,2483357,993342,4,176,0.673,11/12/2025
U383,54,Female,HaiPhong,@mixigaming,Gaming,7290837,112133680,1820871,728348,2,18,0.247,11/9/2025
U383,54,Female,HaiPhong,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,5,283,0.939,11/30/2025
U384,53,Female,CanTho,@hongocha,Music,6074570,95811027,1603990,641596,5,159,0.918,11/12/2025
U384,53,Female,CanTho,@gym_motivation,Health,2507999,53077938,1028534,411413,4,111,0.838,11/24/2025
U384,53,Female,CanTho,@nauan_cung_toi,Food,1843898,20850579,485528,194211,4,71,0.693,11/12/2025
U384,53,Female,CanTho,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,2,17,0.374,11/7/2025
U384,53,Female,CanTho,@vatly_thuchanh,Education,1616754,18007797,246575,98630,4,101,0.681,11/29/2025
U384,53,Female,CanTho,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,2,13,0.03,11/14/2025
U384,53,Female,CanTho,@kenh14_news,News,5144898,107675787,1939303,775721,5,547,0.864,11/27/2025
U384,53,Female,CanTho,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,3,54,0.576,11/22/2025
U385,18,Other,HCM,@beduy_food,Food,2796437,44839552,1184534,473813,3,49,0.556,11/1/2025
U385,18,Other,HCM,@vtv24news,News,4412462,91404582,1957404,782961,5,124,0.898,11/17/2025
U385,18,Other,HCM,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,5,281,0.964,11/30/2025
U385,18,Other,HCM,@chanhtuoireview,Travel,2721741,37674505,775053,310021,3,53,0.548,11/17/2025
U385,18,Other,HCM,@ielts_fighter,Education,2452160,57941501,598588,239435,2,27,0.308,11/16/2025
U385,18,Other,HCM,@vatly_thuchanh,Education,1616754,18007797,246575,98630,2,6,0.294,11/29/2025
U385,18,Other,HCM,@schannel,Review,4383898,46711815,1228894,491557,2,16,0.209,11/20/2025
U386,53,Other,HCM,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,5,282,0.853,11/2/2025
U386,53,Other,HCM,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,2,26,0.161,11/21/2025
U386,53,Other,HCM,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,4,163,0.816,11/28/2025
U386,53,Other,HCM,@vtv24news,News,4412462,91404582,1957404,782961,3,55,0.525,11/14/2025
U386,53,Other,HCM,@vatly_thuchanh,Education,1616754,18007797,246575,98630,5,579,0.957,11/25/2025
U386,53,Other,HCM,@manchester_vn,Sports,4921955,89810131,1229895,491958,3,47,0.43,11/22/2025
U387,34,Male,HCM,@vatvo_studio,Tech,4553155,68601295,1017022,406808,3,35,0.598,11/11/2025
U387,34,Male,HCM,@localbrand_vn,Fashion,2109811,43162485,824651,329860,1,2,0.246,11/28/2025
U387,34,Male,HCM,@english_daily,Education,2085683,22029838,365666,146266,5,411,0.859,11/9/2025
U387,34,Male,HCM,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,4,170,0.674,11/29/2025
U387,34,Male,HCM,@lichsu_vietnam,Education,1877074,39076903,832885,333154,4,114,0.663,11/2/2025
U387,34,Male,HCM,@netflix_vn,Movie,5523782,119424477,2483357,993342,4,91,0.756,12/1/2025
U387,34,Male,HCM,@checkin_vietnam,Travel,3189533,39182714,939562,375824,4,78,0.717,11/11/2025
U387,34,Male,HCM,@changmakeup,Beauty,5054786,53112097,1508819,603527,3,41,0.567,11/18/2025
U387,34,Male,HCM,@dantri_official,News,4710642,77754076,1370508,548203,5,529,0.894,11/17/2025
U387,34,Male,HCM,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,5,371,0.931,11/2/2025
U387,34,Male,HCM,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,4,170,0.685,11/17/2025
U387,34,Male,HCM,@manchester_vn,Sports,4921955,89810131,1229895,491958,4,129,0.807,11/23/2025
U387,34,Male,HCM,@ciin_dance,Dance,4416257,81453937,1378244,551297,2,13,0.336,11/9/2025
U388,18,Male,Hanoi,@xe_hay_review,Auto,3242389,34705837,518222,207288,2,26,0.012,11/28/2025
U388,18,Male,Hanoi,@saigon_amthuc,Food,2641912,54601394,640038,256015,2,3,0.11,11/5/2025
U388,18,Male,Hanoi,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,3,35,0.558,11/3/2025
U388,18,Male,Hanoi,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,4,143,0.714,11/3/2025
U388,18,Male,Hanoi,@tips_congnghe,Tech,1963008,36500796,947262,378904,5,126,0.991,11/27/2025
U388,18,Male,Hanoi,@localbrand_vn,Fashion,2109811,43162485,824651,329860,3,38,0.597,11/18/2025
U388,18,Male,Hanoi,@gym_motivation,Health,2507999,53077938,1028534,411413,5,173,0.899,11/29/2025
U388,18,Male,Hanoi,@yoga_tainha,Health,2128204,49993668,1213763,485505,5,279,0.927,11/9/2025
U388,18,Male,Hanoi,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,5,463,0.905,11/5/2025
U388,18,Male,Hanoi,@dantri_official,News,4710642,77754076,1370508,548203,5,136,0.877,11/26/2025
U388,18,Male,Hanoi,@changmakeup,Beauty,5054786,53112097,1508819,603527,2,13,0.248,11/12/2025
U389,23,Other,DaNang,@english_daily,Education,2085683,22029838,365666,146266,1,10,0.337,11/9/2025
U389,23,Other,DaNang,@nauan_cung_toi,Food,1843898,20850579,485528,194211,3,50,0.526,11/8/2025
U389,23,Other,DaNang,@1977vlog,Comedy,4643578,110004314,1181951,472780,2,28,0.263,11/11/2025
U389,23,Other,DaNang,@duytham,Tech,5390827,61607220,1121879,448751,5,122,0.855,11/10/2025
U389,23,Other,DaNang,@vtv24news,News,4412462,91404582,1957404,782961,4,133,0.772,11/21/2025
U389,23,Other,DaNang,@netflix_vn,Movie,5523782,119424477,2483357,993342,5,364,0.99,11/16/2025
U389,23,Other,DaNang,@bacsi_chinhminh,Health,3604597,87810243,2039008,815603,4,140,0.668,11/14/2025
U389,23,Other,DaNang,@lichsu_vietnam,Education,1877074,39076903,832885,333154,2,27,0.225,11/23/2025
U389,23,Other,DaNang,@ciin_dance,Dance,4416257,81453937,1378244,551297,2,27,0.331,11/5/2025
U389,23,Other,DaNang,@saigon_amthuc,Food,2641912,54601394,640038,256015,5,339,0.919,11/28/2025
U389,23,Other,DaNang,@fashion_week_vn,Fashion,2522436,41597430,1188565,475426,5,315,0.961,11/20/2025
U390,48,Other,HCM,@dantri_official,News,4710642,77754076,1370508,548203,1,1,0.206,11/28/2025
U390,48,Other,HCM,@rapviet_official,Music,6552724,98021789,2469675,987870,4,107,0.808,11/14/2025
U390,48,Other,HCM,@schannel,Review,4383898,46711815,1228894,491557,2,5,0.203,11/26/2025
U390,48,Other,HCM,@duytham,Tech,5390827,61607220,1121879,448751,4,139,0.679,11/16/2025
U390,48,Other,HCM,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,4,161,0.781,11/6/2025
U390,48,Other,HCM,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,5,241,0.97,11/23/2025
U390,48,Other,HCM,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,3,56,0.628,11/19/2025
U390,48,Other,HCM,@vatly_thuchanh,Education,1616754,18007797,246575,98630,2,10,0.355,11/15/2025
U390,48,Other,HCM,@chanhtuoireview,Travel,2721741,37674505,775053,310021,2,24,0.176,11/25/2025
U390,48,Other,HCM,@giadinh_cam,Vlog,3388037,42069510,868121,347248,2,27,0.042,11/16/2025
U390,48,Other,HCM,@streamer_virus,Gaming,5790901,120692209,2499161,999664,4,108,0.769,11/15/2025
U390,48,Other,HCM,@lichsu_vietnam,Education,1877074,39076903,832885,333154,3,45,0.54,11/28/2025
U390,48,Other,HCM,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,2,23,0.016,11/15/2025
U390,48,Other,HCM,@longchun,Comedy,4877399,50625261,624520,249808,3,49,0.494,11/19/2025
U391,28,Male,HaiPhong,@bongda_plus,Sports,4233678,60654861,1147015,458806,5,373,0.903,11/15/2025
U391,28,Male,HaiPhong,@manchester_vn,Sports,4921955,89810131,1229895,491958,4,106,0.673,11/17/2025
U391,28,Male,HaiPhong,@longchun,Comedy,4877399,50625261,624520,249808,2,1,0.08,11/1/2025
U391,28,Male,HaiPhong,@checkin_vietnam,Travel,3189533,39182714,939562,375824,4,72,0.756,11/23/2025
U391,28,Male,HaiPhong,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,5,558,0.904,11/18/2025
U391,28,Male,HaiPhong,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,5,247,0.992,11/12/2025
U392,26,Female,Hanoi,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,1,11,0.296,11/24/2025
U392,26,Female,Hanoi,@vatvo_studio,Tech,4553155,68601295,1017022,406808,5,253,0.865,11/3/2025
U392,26,Female,Hanoi,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,3,44,0.529,11/29/2025
U392,26,Female,Hanoi,@nauan_cung_toi,Food,1843898,20850579,485528,194211,3,31,0.57,11/3/2025
U392,26,Female,Hanoi,@manchester_vn,Sports,4921955,89810131,1229895,491958,5,501,0.937,11/2/2025
U392,26,Female,Hanoi,@taichinh_canhan,Finance,2091837,48735420,1257149,502859,3,50,0.428,11/2/2025
U392,26,Female,Hanoi,@checkin_vietnam,Travel,3189533,39182714,939562,375824,4,153,0.719,11/13/2025
U392,26,Female,Hanoi,@english_daily,Education,2085683,22029838,365666,146266,5,523,0.933,11/7/2025
U392,26,Female,Hanoi,@chanhtuoireview,Travel,2721741,37674505,775053,310021,4,98,0.724,11/7/2025
U392,26,Female,Hanoi,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,2,14,0.363,11/23/2025
U392,26,Female,Hanoi,@streamer_virus,Gaming,5790901,120692209,2499161,999664,2,11,0.347,12/1/2025
U392,26,Female,Hanoi,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,4,119,0.754,11/24/2025
U392,26,Female,Hanoi,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,3,34,0.45,11/24/2025
U392,26,Female,Hanoi,@khoapug,Travel,5137163,54857798,1496626,598650,5,597,0.965,11/7/2025
U392,26,Female,Hanoi,@vatly_thuchanh,Education,1616754,18007797,246575,98630,2,7,0.252,11/25/2025
U393,20,Male,CanTho,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,4,148,0.801,11/8/2025
U393,20,Male,CanTho,@xe_hay_review,Auto,3242389,34705837,518222,207288,1,21,0.169,11/28/2025
U393,20,Male,CanTho,@beduy_food,Food,2796437,44839552,1184534,473813,1,5,0.187,11/21/2025
U393,20,Male,CanTho,@meo_map_u,Pets,2479906,52474387,953522,381408,4,136,0.725,11/22/2025
U393,20,Male,CanTho,@localbrand_vn,Fashion,2109811,43162485,824651,329860,4,156,0.691,11/7/2025
U393,20,Male,CanTho,@hanoi_foodie,Food,2616265,30523892,895688,358275,2,19,0.205,11/11/2025
U393,20,Male,CanTho,@rapviet_official,Music,6552724,98021789,2469675,987870,4,96,0.785,11/17/2025
U393,20,Male,CanTho,@hongocha,Music,6074570,95811027,1603990,641596,3,30,0.456,11/22/2025
U393,20,Male,CanTho,@manchester_vn,Sports,4921955,89810131,1229895,491958,4,180,0.767,11/14/2025
U393,20,Male,CanTho,@duytham,Tech,5390827,61607220,1121879,448751,5,466,0.87,11/23/2025
U393,20,Male,CanTho,@ielts_fighter,Education,2452160,57941501,598588,239435,2,18,0.257,11/21/2025
U393,20,Male,CanTho,@nauan_cung_toi,Food,1843898,20850579,485528,194211,3,32,0.479,11/30/2025
U393,20,Male,CanTho,@lienquan_mobile,Gaming,6454966,80971801,1836159,734463,3,40,0.618,11/3/2025
U393,20,Male,CanTho,@netflix_vn,Movie,5523782,119424477,2483357,993342,2,3,0.089,11/26/2025
U394,24,Male,CanTho,@duytham,Tech,5390827,61607220,1121879,448751,5,458,0.862,11/8/2025
U394,24,Male,CanTho,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,3,35,0.477,11/19/2025
U394,24,Male,CanTho,@dantri_official,News,4710642,77754076,1370508,548203,1,2,0.352,11/9/2025
U394,24,Male,CanTho,@1977vlog,Comedy,4643578,110004314,1181951,472780,3,51,0.508,12/1/2025
U394,24,Male,CanTho,@batdongsan_thucte,RealEstate,1614492,18481707,275210,110084,3,36,0.488,11/28/2025
U394,24,Male,CanTho,@ielts_fighter,Education,2452160,57941501,598588,239435,3,58,0.452,11/19/2025
U395,18,Female,CanTho,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,3,40,0.557,11/27/2025
U395,18,Female,CanTho,@vatvo_studio,Tech,4553155,68601295,1017022,406808,4,150,0.81,11/25/2025
U395,18,Female,CanTho,@rapviet_official,Music,6552724,98021789,2469675,987870,5,135,0.973,11/9/2025
U395,18,Female,CanTho,@ielts_fighter,Education,2452160,57941501,598588,239435,5,140,0.852,11/11/2025
U395,18,Female,CanTho,@lichsu_vietnam,Education,1877074,39076903,832885,333154,3,49,0.459,11/21/2025
U395,18,Female,CanTho,@localbrand_vn,Fashion,2109811,43162485,824651,329860,3,39,0.451,11/23/2025
U395,18,Female,CanTho,@streamer_virus,Gaming,5790901,120692209,2499161,999664,4,61,0.682,12/1/2025
U395,18,Female,CanTho,@tips_congnghe,Tech,1963008,36500796,947262,378904,2,8,0.249,11/11/2025
U395,18,Female,CanTho,@netflix_vn,Movie,5523782,119424477,2483357,993342,2,17,0.014,11/21/2025
U395,18,Female,CanTho,@schannel,Review,4383898,46711815,1228894,491557,3,38,0.407,11/8/2025
U396,49,Other,DaNang,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,4,178,0.702,11/20/2025
U396,49,Other,DaNang,@ielts_fighter,Education,2452160,57941501,598588,239435,4,152,0.826,11/13/2025
U396,49,Other,DaNang,@nauan_cung_toi,Food,1843898,20850579,485528,194211,4,124,0.787,11/16/2025
U396,49,Other,DaNang,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,4,125,0.737,11/17/2025
U396,49,Other,DaNang,@mixigaming,Gaming,7290837,112133680,1820871,728348,4,130,0.826,11/27/2025
U397,49,Other,HaiPhong,@toc_dep_moingay,Beauty,1639506,32542852,558276,223310,1,7,0.269,11/6/2025
U397,49,Other,HaiPhong,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,2,2,0.225,11/21/2025
U397,49,Other,HaiPhong,@kenh14_news,News,5144898,107675787,1939303,775721,5,364,0.978,11/2/2025
U397,49,Other,HaiPhong,@manchester_vn,Sports,4921955,89810131,1229895,491958,5,334,0.905,11/21/2025
U397,49,Other,HaiPhong,@hanoi_foodie,Food,2616265,30523892,895688,358275,3,32,0.587,11/14/2025
U397,49,Other,HaiPhong,@vatly_thuchanh,Education,1616754,18007797,246575,98630,1,26,0.153,11/27/2025
U397,49,Other,HaiPhong,@chanhtuoireview,Travel,2721741,37674505,775053,310021,3,53,0.568,11/9/2025
U397,49,Other,HaiPhong,@ielts_fighter,Education,2452160,57941501,598588,239435,2,2,0.312,11/14/2025
U397,49,Other,HaiPhong,@taichinh_canhan,Finance,2091837,48735420,1257149,502859,5,548,0.993,11/6/2025
U397,49,Other,HaiPhong,@bongda_plus,Sports,4233678,60654861,1147015,458806,3,45,0.562,11/30/2025
U397,49,Other,HaiPhong,@giadinh_cam,Vlog,3388037,42069510,868121,347248,4,78,0.829,12/1/2025
U397,49,Other,HaiPhong,@meo_map_u,Pets,2479906,52474387,953522,381408,4,126,0.817,11/28/2025
U397,49,Other,HaiPhong,@vtv24news,News,4412462,91404582,1957404,782961,2,9,0.351,11/18/2025
U397,49,Other,HaiPhong,@daily_vlog_an,Vlog,1805404,36587930,1065347,426138,3,41,0.548,11/7/2025
U397,49,Other,HaiPhong,@phim_review_nhanh,Movie,3187090,42973696,705103,282041,4,132,0.685,11/12/2025
U398,36,Female,Hanoi,@1977vlog,Comedy,4643578,110004314,1181951,472780,1,26,0.174,11/1/2025
U398,36,Female,Hanoi,@rapviet_official,Music,6552724,98021789,2469675,987870,4,158,0.663,11/16/2025
U398,36,Female,Hanoi,@taichinh_canhan,Finance,2091837,48735420,1257149,502859,2,6,0.185,11/30/2025
U398,36,Female,Hanoi,@yoga_tainha,Health,2128204,49993668,1213763,485505,3,35,0.482,11/5/2025
U398,36,Female,Hanoi,@beduy_food,Food,2796437,44839552,1184534,473813,4,83,0.677,11/4/2025
U398,36,Female,Hanoi,@longchun,Comedy,4877399,50625261,624520,249808,4,150,0.787,11/18/2025
U398,36,Female,Hanoi,@vtv24news,News,4412462,91404582,1957404,782961,3,34,0.594,11/17/2025
U398,36,Female,Hanoi,@gym_motivation,Health,2507999,53077938,1028534,411413,4,170,0.766,11/15/2025
U398,36,Female,Hanoi,@chanhtuoireview,Travel,2721741,37674505,775053,310021,4,67,0.792,11/20/2025
U398,36,Female,Hanoi,@localbrand_vn,Fashion,2109811,43162485,824651,329860,4,92,0.809,11/9/2025
U398,36,Female,Hanoi,@lichsu_vietnam,Education,1877074,39076903,832885,333154,3,42,0.534,11/30/2025
U398,36,Female,Hanoi,@music_trending_vn,Music,3625739,37471871,393496,157398,4,95,0.807,11/20/2025
U399,28,Female,DaNang,@tips_congnghe,Tech,1963008,36500796,947262,378904,4,79,0.691,11/6/2025
U399,28,Female,DaNang,@meo_map_u,Pets,2479906,52474387,953522,381408,5,124,0.917,11/23/2025
U399,28,Female,DaNang,@dantri_official,News,4710642,77754076,1370508,548203,5,200,0.995,11/9/2025
U399,28,Female,DaNang,@gym_motivation,Health,2507999,53077938,1028534,411413,5,219,0.997,11/11/2025
U399,28,Female,DaNang,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,4,127,0.794,11/13/2025
U399,28,Female,DaNang,@vtv24news,News,4412462,91404582,1957404,782961,3,48,0.617,11/25/2025
U399,28,Female,DaNang,@ielts_fighter,Education,2452160,57941501,598588,239435,1,14,0.23,11/18/2025
U399,28,Female,DaNang,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,5,276,0.952,11/9/2025
U399,28,Female,DaNang,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,4,114,0.678,11/17/2025
U399,28,Female,DaNang,@pubg_mobile_vn,Gaming,4306025,100984402,2477906,991162,2,20,0.339,11/27/2025
U399,28,Female,DaNang,@changmakeup,Beauty,5054786,53112097,1508819,603527,2,23,0.093,11/10/2025
U399,28,Female,DaNang,@hanoi_foodie,Food,2616265,30523892,895688,358275,5,555,0.892,11/12/2025
U400,39,Female,HCM,@beduy_food,Food,2796437,44839552,1184534,473813,3,57,0.434,11/23/2025
U400,39,Female,HCM,@hanoi_foodie,Food,2616265,30523892,895688,358275,1,29,0.147,11/30/2025
U400,39,Female,HCM,@chungkhoan_abc,Finance,2062340,23389139,621478,248591,2,5,0.26,11/25/2025
U400,39,Female,HCM,@nhay_cung_idol,Dance,2962202,30938161,893025,357210,4,104,0.76,11/17/2025
U400,39,Female,HCM,@bacsi_chinhminh,Health,3604597,87810243,2039008,815603,2,28,0.296,11/7/2025
U401,24,Other,DaNang,@changmakeup,Beauty,5054786,53112097,1508819,603527,5,533,0.944,11/27/2025
U401,24,Other,DaNang,@rapviet_official,Music,6552724,98021789,2469675,987870,4,137,0.83,11/15/2025
U401,24,Other,DaNang,@showbiz_bi_mat,Entertainment,3045099,34505360,745423,298169,1,8,0.057,11/21/2025
U401,24,Other,DaNang,@saigon_amthuc,Food,2641912,54601394,640038,256015,4,106,0.802,11/23/2025
U401,24,Other,DaNang,@kenh14_news,News,5144898,107675787,1939303,775721,4,97,0.775,11/27/2025
U401,24,Other,DaNang,@manchester_vn,Sports,4921955,89810131,1229895,491958,4,79,0.81,11/7/2025
U401,24,Other,DaNang,@localbrand_vn,Fashion,2109811,43162485,824651,329860,3,54,0.612,11/2/2025
U401,24,Other,DaNang,@longchun,Comedy,4877399,50625261,624520,249808,4,99,0.739,11/10/2025
U401,24,Other,DaNang,@pet_cute_vn,Pets,3757230,67409072,892566,357026,5,580,0.887,11/11/2025
U402,51,Female,HaiPhong,@chanhtuoireview,Travel,2721741,37674505,775053,310021,4,81,0.832,11/1/2025
U402,51,Female,HaiPhong,@pet_cute_vn,Pets,3757230,67409072,892566,357026,2,3,0.107,11/9/2025
U402,51,Female,HaiPhong,@duytham,Tech,5390827,61607220,1121879,448751,4,104,0.837,11/12/2025
U402,51,Female,HaiPhong,@localbrand_vn,Fashion,2109811,43162485,824651,329860,2,13,0.209,11/16/2025
U402,51,Female,HaiPhong,@english_daily,Education,2085683,22029838,365666,146266,3,45,0.485,11/20/2025
U402,51,Female,HaiPhong,@checkin_vietnam,Travel,3189533,39182714,939562,375824,3,53,0.449,11/22/2025
U402,51,Female,HaiPhong,@lichsu_vietnam,Education,1877074,39076903,832885,333154,3,50,0.445,11/29/2025
U402,51,Female,HaiPhong,@vtv24news,News,4412462,91404582,1957404,782961,4,140,0.792,11/18/2025
U402,51,Female,HaiPhong,@manchester_vn,Sports,4921955,89810131,1229895,491958,2,14,0.132,11/2/2025
U402,51,Female,HaiPhong,@longchun,Comedy,4877399,50625261,624520,249808,3,56,0.417,11/12/2025
U402,51,Female,HaiPhong,@saigon_amthuc,Food,2641912,54601394,640038,256015,2,13,0.318,11/28/2025
U402,51,Female,HaiPhong,@goc_lam_dep,Beauty,2392068,28855332,829657,331862,5,205,0.892,11/4/2025
U402,51,Female,HaiPhong,@meo_map_u,Pets,2479906,52474387,953522,381408,4,178,0.675,11/2/2025
U402,51,Female,HaiPhong,@1977vlog,Comedy,4643578,110004314,1181951,472780,2,4,0.195,11/2/2025
U402,51,Female,HaiPhong,@haithoai_tv,Comedy,3913344,58851980,1163047,465218,3,32,0.498,11/11/2025
U403,29,Other,DaNang,@vatvo_studio,Tech,4553155,68601295,1017022,406808,5,491,0.851,11/12/2025
U403,29,Other,DaNang,@english_daily,Education,2085683,22029838,365666,146266,2,21,0.32,11/1/2025
U403,29,Other,DaNang,@schannel,Review,4383898,46711815,1228894,491557,1,3,0.188,11/8/2025
U403,29,Other,DaNang,@tips_congnghe,Tech,1963008,36500796,947262,378904,4,115,0.707,11/24/2025
U403,29,Other,DaNang,@1977vlog,Comedy,4643578,110004314,1181951,472780,2,26,0.038,11/20/2025
U403,29,Other,DaNang,@nauan_cung_toi,Food,1843898,20850579,485528,194211,5,560,0.886,12/1/2025
